selection_rank	term	freq_abs_domain	freq_rel_dom_ppm	freq_abs_global	freq_rel_glob_ppm	specificity_ratio	log_likelihood	n_articles	qid_wikidata	depth	nivel_abstraccion
255	átomo	118	966.17	14830	34.90	27.89	557.09	36			desconocido
256	relajación	18	147.38	2269	5.34	27.81	84.88	6			desconocido
257	reposo	34	278.39	4292	10.10	27.77	160.23	14			desconocido
258	gradiente	26	212.88	3287	7.74	27.73	122.45	14			desconocido
259	supuesto	17	139.19	2153	5.07	27.68	80.01	9			desconocido
260	acústico	158	1293.68	20142	47.41	27.50	741.58	25	Q82811	1	muy_generico
261	hilbert	18	147.38	2308	5.43	27.34	84.28	10			desconocido
262	pauli	15	122.82	1924	4.53	27.33	70.23	10			desconocido
263	euclídeo	10	81.88	1283	3.02	27.32	46.81	9			desconocido
264	puntual	37	302.95	4796	11.29	27.04	172.47	18			desconocido
265	derivar él	7	57.32	913	2.15	26.87	32.55	5			desconocido
266	magma	13	106.44	1706	4.02	26.71	60.29	5			desconocido
267	rotura	37	302.95	4931	11.61	26.29	170.49	8			desconocido
268	fractura	53	433.96	7080	16.66	26.23	243.97	6			desconocido
269	electrostático	7	57.32	938	2.21	26.15	32.18	6			desconocido
270	problem	15	122.82	2014	4.74	26.10	68.90	5			desconocido
271	subsuelo	25	204.70	3380	7.96	25.92	114.50	5			desconocido
272	atómico	83	679.59	11333	26.67	25.66	378.56	38			desconocido
273	turbulento	21	171.95	2867	6.75	25.66	95.78	9			desconocido
274	instante	57	466.71	7801	18.36	25.60	259.72	21			desconocido
275	estático	49	401.21	6724	15.83	25.53	223.01	20	Q169019	2	generico
276	perpendicular	37	302.95	5088	11.98	25.48	168.25	18			desconocido
277	arquímedes	12	98.25	1652	3.89	25.45	54.54	5			desconocido
278	finito	58	474.90	8004	18.84	25.39	263.35	26			desconocido
279	deformar	11	90.07	1525	3.59	25.27	49.85	8			desconocido
280	dualidad	16	131.01	2223	5.23	25.21	72.44	10			desconocido
281	físico	78	638.65	11089	26.10	24.64	349.68	37	Q413	0	raiz_de_dominio
282	mathematical	17	139.19	2419	5.69	24.61	76.18	7			desconocido
283	cono	56	458.52	8001	18.83	24.51	250.52	7			desconocido
284	incógnita	9	73.69	1291	3.04	24.42	40.19	5			desconocido
285	determinar él	8	65.50	1150	2.71	24.36	35.69	7			desconocido
286	physical	15	122.82	2194	5.16	23.94	66.43	9			desconocido
287	estelar	88	720.53	13025	30.66	23.66	387.70	15			desconocido
288	teórico	11	90.07	1631	3.84	23.61	48.42	6			desconocido
289	radiación	113	925.23	16778	39.49	23.58	497.15	38			desconocido
290	gaseoso	15	122.82	2230	5.25	23.55	65.96	11			desconocido
291	arrastre	19	155.57	2840	6.68	23.42	83.35	9			desconocido
292	métrica	24	196.51	3596	8.46	23.37	105.17	5			desconocido
293	salinidad	14	114.63	2099	4.94	23.35	61.33	5			desconocido
294	hemisferio	56	458.52	8407	19.79	23.32	245.19	13			desconocido
295	simétrica	8	65.50	1208	2.84	23.19	34.94	8			desconocido
296	elíptico	30	245.64	4538	10.68	23.14	130.92	11			desconocido
297	pulso	37	302.95	5604	13.19	23.11	161.37	10			desconocido
298	flujo	218	1784.95	33238	78.23	22.96	948.01	47			desconocido
299	lineal	141	1154.49	21664	50.99	22.78	611.08	48			desconocido
300	anómalo	10	81.88	1543	3.63	22.69	43.26	8			desconocido
301	generalización	20	163.76	3129	7.36	22.37	85.98	13			desconocido
302	excitado	7	57.32	1103	2.60	22.21	30.00	6			desconocido
303	aproximación	87	712.34	13764	32.40	22.12	372.17	36			desconocido
304	causalidad	9	73.69	1430	3.37	22.03	38.43	8			desconocido
305	instantáneo	30	245.64	4772	11.23	22.00	128.02	10			desconocido
306	plasma	18	147.38	2864	6.74	22.00	76.80	12			desconocido
307	observado	45	368.45	7216	16.98	21.82	191.34	28			desconocido
308	propagación	48	393.02	7701	18.13	21.81	204.05	23			desconocido
309	trivial	16	131.01	2577	6.07	21.73	67.90	12			desconocido
310	física	113	925.23	18217	42.88	21.71	479.32	65			desconocido
311	comportar	40	327.51	6502	15.30	21.53	169.04	23			desconocido
312	resolver él	15	122.82	2444	5.75	21.48	63.32	8			desconocido
313	elíptica	16	131.01	2637	6.21	21.23	67.19	9			desconocido
314	convección	21	171.95	3471	8.17	21.17	88.08	6			desconocido
315	superficial	93	761.47	15598	36.71	20.86	387.45	32			desconocido
316	predecir	61	499.46	10259	24.15	20.80	253.82	37			desconocido
317	desviación	34	278.39	5749	13.53	20.69	141.12	16			desconocido
318	amplificación	9	73.69	1523	3.58	20.67	37.34	7			desconocido
319	cúmulo	27	221.07	4595	10.81	20.56	111.73	7			desconocido
320	orbital	12	98.25	2044	4.81	20.54	49.64	5			desconocido
321	calor	150	1228.18	25629	60.32	20.47	619.61	28			desconocido
322	desintegración	25	204.70	4296	10.11	20.36	103.00	12			desconocido
