selection_rank	term	freq_abs_domain	freq_rel_dom_ppm	freq_abs_global	freq_rel_glob_ppm	specificity_ratio	log_likelihood	n_articles	qid_wikidata	depth	nivel_abstraccion
131	acuático	71	1344.19	15193	35.76	37.76	377.09	26			desconocido
132	hábitats	19	359.71	4105	9.66	37.40	100.56	13			desconocido
133	invertebrado	17	321.85	3693	8.69	37.19	89.79	14			desconocido
134	semiárido	8	151.46	1750	4.12	36.94	42.15	5			desconocido
135	forest	48	908.75	10554	24.84	36.75	252.39	16			desconocido
136	helecho	18	340.78	3957	9.31	36.75	94.65	11			desconocido
137	estepa	9	170.39	2023	4.76	35.94	46.94	5			desconocido
138	oceánico	26	492.24	5903	13.89	35.58	135.09	19			desconocido
139	ciprés	9	170.39	2045	4.81	35.55	46.75	5			desconocido
140	biosfera	8	151.46	1839	4.33	35.14	41.37	6			desconocido
141	atlántico	24	454.37	5589	13.15	34.69	123.51	10			desconocido
142	arbusto	64	1211.66	15041	35.40	34.37	328.22	33			desconocido
143	seco	182	3445.66	43134	101.52	34.08	930.41	39			desconocido
144	denso	59	1117.00	14104	33.20	33.79	300.63	33			desconocido
145	pastizal	21	397.58	5090	11.98	33.32	106.44	14			desconocido
146	sustrato	33	624.76	8007	18.85	33.28	167.19	19			desconocido
147	subtipo	7	132.53	1717	4.04	32.92	35.32	5			desconocido
148	árbol	319	6039.38	79014	185.97	32.60	1603.40	56			desconocido
149	roble	27	511.17	6691	15.75	32.59	135.69	11			desconocido
150	talar	6	113.59	1500	3.53	32.30	30.05	5			desconocido
151	erosión	32	605.83	8129	19.13	31.79	159.27	17			desconocido
152	latitud	52	984.48	13332	31.38	31.49	257.89	25			desconocido
153	salado	19	359.71	4909	11.55	31.25	93.94	12			desconocido
154	wildlife	7	132.53	1903	4.48	29.69	33.92	6			desconocido
155	sabana	12	227.19	3289	7.74	29.45	57.96	6	Q42320	1	muy_generico
156	ecológico	59	1117.00	16382	38.56	29.07	283.49	28			desconocido
157	sequía	31	586.90	8646	20.35	28.94	148.69	17			desconocido
158	niebla	14	265.05	3998	9.41	28.26	66.51	8			desconocido
159	tala	11	208.25	3168	7.46	28.02	52.08	8			desconocido
160	herbáceo	16	302.92	4647	10.94	27.79	75.49	11			desconocido
161	pastoreo	13	246.12	3794	8.93	27.65	61.21	12			desconocido
162	espeso	11	208.25	3252	7.65	27.30	51.52	6			desconocido
